Cultivar,Culture,Location,Pflanzen/Parzelle,mean_Knollenmasse_kgFW,median_Knollenmasse_kgFW,cv_Knollenmasse_kgFW,mean_Staerkegehalt_g/kg,median_Staerkegehalt_g/kg,cv_Staerkegehalt_g/kg,mean_Staerkeertrag_g/plant,median_Staerkeertrag_g/plant,cv_Staerkeertrag_g/plant,mean_Staerkeertrag_kg/ha,median_Staerkeertrag_kg/ha,cv_Staerkeertrag_kg/ha,Dev_Staerkeertrag_median_plant,Dev_Staerkeertrag_median_ha
382,47107,5544,20,36.35,36.35,0.0811554332875,158.0,158.0,0.0189873417722,287.6075,287.6075,0.0999886998774,11620.5050505,11620.5050505,0.0999886998774,25.95,1048.48484848
382,47109,5541,16,17.95,17.95,0.0863509749304,145.0,145.0,0.0344827586207,163.15625,163.15625,0.120475004788,7251.38888889,7251.38888889,0.120475004788,78.9875,3510.55555556
382,47110,5546,20,17.85,17.85,0.00280112044818,130.5,130.5,0.0498084291188,116.4875,116.4875,0.0526022105376,3882.91666667,3882.91666667,0.0526022105376,131.8375,4394.58333333
382,47111,5540,16,24.55,24.55,0.0224032586558,152.0,152.0,0.0131578947368,233.29375,233.29375,0.035550673775,10368.6111111,10368.6111111,0.035550673775,121.59375,5404.16666667
382,47112,5542,20,31.85,31.85,0.0800627943485,143.5,143.5,0.0383275261324,229.225,229.225,0.118028138292,10187.7777778,10187.7777778,0.118028138292,119.53,5312.44444444
382,47114,5543,16,16.55,16.55,0.0755287009063,121.5,121.5,0.0288065843621,125.403125,125.403125,0.0468239926238,5066.79292929,5066.79292929,0.0468239926238,87.55,3537.37373737
382,47115,5539,20,29.0,29.0,0.0206896551724,161.5,161.5,0.0030959752322,234.16,234.16,0.0175948069696,10407.1111111,10407.1111111,0.0175948069696,18.79,835.111111111
382,47117,5545,20,38.075,38.075,0.037426132633,125.0,125.0,0.128,239.10875,239.10875,0.164637429621,9660.95959596,9660.95959596,0.164637429621,113.5325,4587.17171717
2673,47107,5544,20,31.0,31.0,0.0225806451613,170.0,170.0,0.0176470588235,263.605,263.605,0.0402116803551,10650.7070707,10650.7070707,0.0402116803551,49.9525,2018.28282828
2673,47109,5541,16,20.75,20.75,0.0265060240964,143.5,143.5,0.00348432055749,186.084375,186.084375,0.0230238299159,8270.41666667,8270.41666667,0.0230238299159,56.059375,2491.52777778
2673,47110,5546,20,24.5,24.5,0.151020408163,130.0,130.0,0.00769230769231,159.065,159.065,0.143494797724,5302.16666667,5302.16666667,0.143494797724,89.26,2975.33333333
2673,47111,5540,16,29.7,29.7,0.0,144.5,144.5,0.00346020761246,268.228125,268.228125,0.00346020761246,11921.25,11921.25,0.00346020761246,86.659375,3851.52777778
2673,47112,5542,20,41.8,41.8,0.0191387559809,138.0,138.0,0.036231884058,288.22,288.22,0.0171049892443,12809.7777778,12809.7777778,0.0171049892443,60.535,2690.44444444
2673,47114,5543,16,22.85,22.85,0.0809628008753,174.0,174.0,0.0229885057471,248.95625,248.95625,0.103758190445,10058.8383838,10058.8383838,0.103758190445,-36.003125,-1454.67171717
2673,47115,5539,20,32.75,32.75,0.0809160305344,145.5,145.5,0.0171821305842,238.5875,238.5875,0.0979619636402,10603.8888889,10603.8888889,0.0979619636402,14.3625,638.333333333
2673,47117,5545,20,43.25,43.25,0.0473988439306,137.0,137.0,0.0510948905109,296.98,296.98,0.0982557747996,11999.1919192,11999.1919192,0.0982557747996,55.66125,2248.93939394
2674,47107,5544,20,39.05,39.05,0.0294494238156,158.5,158.5,0.00946372239748,309.5575,309.5575,0.0389023040954,12507.3737374,12507.3737374,0.0389023040954,4.0,161.616161616
2674,47109,5541,16,25.35,25.35,0.0335305719921,125.0,125.0,0.024,197.8875,197.8875,0.00953824774177,8795.0,8795.0,0.00953824774177,44.25625,1966.94444444
2674,47110,5546,20,27.55,27.55,0.0127041742287,110.5,110.5,0.0769230769231,152.065,152.065,0.0642817216322,5068.83333333,5068.83333333,0.0642817216322,96.26,3208.66666667
2674,47111,5540,16,33.0,33.0,0.0242424242424,134.0,134.0,0.0149253731343,276.275,276.275,0.00932042349109,12278.8888889,12278.8888889,0.00932042349109,78.6125,3493.88888889
2674,47112,5542,20,49.45,49.45,0.0394337714863,127.5,127.5,0.00392156862745,315.2925,315.2925,0.0433486365835,14013.0,14013.0,0.0433486365835,33.4625,1487.22222222
2674,47114,5543,16,23.45,23.45,0.108742004264,121.5,121.5,0.0288065843621,177.515625,177.515625,0.080186603292,7172.34848485,7172.34848485,0.080186603292,35.4375,1431.81818182
2674,47115,5539,20,32.65,32.65,0.0260336906585,142.0,142.0,0.0352112676056,231.6025,231.6025,0.00918599756048,10293.4444444,10293.4444444,0.00918599756048,21.3475,948.777777778
2674,47117,5545,20,53.45,53.45,0.0289990645463,132.5,132.5,0.00377358490566,354.145,354.145,0.0327690635192,14308.8888889,14308.8888889,0.0327690635192,-1.50375,-60.7575757576
2675,47107,5544,20,27.45,27.45,0.0418943533698,203.5,203.5,0.022113022113,279.045,279.045,0.0197996738877,11274.5454545,11274.5454545,0.0197996738877,34.5125,1394.44444444
2675,47109,5541,16,18.35,18.35,0.00817438692098,178.0,178.0,0.0,204.14375,204.14375,0.00817438692098,9073.05555556,9073.05555556,0.00817438692098,38.0,1688.88888889
2675,47110,5546,20,29.8,29.8,0.0201342281879,169.0,169.0,0.0295857988166,251.96,251.96,0.0496904270519,8398.66666667,8398.66666667,0.0496904270519,-3.635,-121.166666667
2675,47111,5540,16,26.55,26.55,0.0433145009416,174.5,174.5,0.0659025787966,290.3875,290.3875,0.108906202919,12906.1111111,12906.1111111,0.108906202919,64.5,2866.66666667
2675,47112,5542,20,37.9,37.9,0.065963060686,166.0,166.0,0.0602409638554,315.82,315.82,0.12570451523,14036.4444444,14036.4444444,0.12570451523,32.935,1463.77777778
2675,47114,5543,16,27.4,27.4,0.014598540146,162.5,162.5,0.0153846153846,278.21875,278.21875,0.000786251825227,11241.1616162,11241.1616162,0.000786251825227,-65.265625,-2636.99494949
2675,47115,5539,20,28.25,28.25,0.00530973451327,165.0,165.0,0.0,233.0625,233.0625,0.00530973451327,10358.3333333,10358.3333333,0.00530973451327,19.8875,883.888888889
2675,47117,5545,20,32.425,32.425,0.00385505011565,175.5,175.5,0.00854700854701,284.52,284.52,0.00469211303248,11495.7575758,11495.7575758,0.00469211303248,68.12125,2752.37373737
2853,47107,5544,20,20.65,20.65,0.0847457627119,248.5,248.5,0.00201207243461,256.5325,256.5325,0.0827477999864,10364.9494949,10364.9494949,0.0827477999864,57.025,2304.04040404
2853,47109,5541,16,19.75,19.75,0.0126582278481,222.0,222.0,0.0,274.03125,274.03125,0.0126582278481,12179.1666667,12179.1666667,0.0126582278481,-31.8875,-1417.22222222
2853,47110,5546,20,20.95,20.95,0.00238663484487,197.5,197.5,0.0177215189873,206.89,206.89,0.0201073033979,6896.33333333,6896.33333333,0.0201073033979,41.435,1381.16666667
2853,47111,5540,16,25.3,25.3,0.0158102766798,228.0,228.0,0.00877192982456,360.475,360.475,0.00703932311533,16021.1111111,16021.1111111,0.00703932311533,-5.5875,-248.333333333
2853,47112,5542,20,31.1,31.1,0.0096463022508,213.0,213.0,0.0234741784038,331.14,331.14,0.0138310080329,14717.3333333,14717.3333333,0.0138310080329,17.615,782.888888889
2853,47114,5543,16,16.45,16.45,0.063829787234,186.0,186.0,0.0215053763441,191.49375,191.49375,0.0852181859721,7737.12121212,7737.12121212,0.0852181859721,21.459375,867.045454545
2853,47115,5539,20,20.4,20.4,0.00490196078431,191.0,191.0,0.0314136125654,194.85,194.85,0.0363099820375,8660.0,8660.0,0.0363099820375,58.1,2582.22222222
2853,47117,5545,20,35.975,35.975,0.0104239054899,199.5,199.5,0.00250626566416,358.86,358.86,0.0129298333612,14499.3939394,14499.3939394,0.0129298333612,-6.21875,-251.262626263
2854,47107,5544,20,27.8,27.8,0.0179856115108,203.0,203.0,0.0246305418719,282.295,282.295,0.0425972829841,11405.8585859,11405.8585859,0.0425972829841,31.2625,1263.13131313
2854,47109,5541,16,17.85,17.85,0.0364145658263,159.5,159.5,0.00313479623824,177.9625,177.9625,0.0395448479314,7909.44444444,7909.44444444,0.0395448479314,64.18125,2852.5
2854,47110,5546,20,33.3,33.3,0.0810810810811,150.5,150.5,0.0365448504983,249.84,249.84,0.0446685878963,8328.0,8328.0,0.0446685878963,-1.515,-50.5
2854,47111,5540,16,28.7,28.7,0.0801393728223,179.5,179.5,0.0473537604457,323.2,323.2,0.127011138614,14364.4444444,14364.4444444,0.127011138614,31.6875,1408.33333333
2854,47112,5542,20,36.85,36.85,0.0366350067843,166.5,166.5,0.0690690690691,307.5525,307.5525,0.105437283065,13669.0,13669.0,0.105437283065,41.2025,1831.22222222
2854,47114,5543,16,13.9,13.9,0.0,166.5,166.5,0.0510510510511,144.646875,144.646875,0.0510510510511,5844.31818182,5844.31818182,0.0510510510511,68.30625,2759.84848485
2854,47115,5539,20,28.5,28.5,0.0771929824561,163.5,163.5,0.0214067278287,232.6025,232.6025,0.0558785911587,10337.8888889,10337.8888889,0.0558785911587,20.3475,904.333333333
2854,47117,5545,20,39.975,39.975,0.129455909944,171.0,171.0,0.0175438596491,342.5625,342.5625,0.146666666667,13840.9090909,13840.9090909,0.146666666667,10.07875,407.222222222
2855,47107,5544,20,26.9,26.9,0.089219330855,227.0,227.0,0.00881057268722,305.075,305.075,0.0804720150783,12326.2626263,12326.2626263,0.0804720150783,8.4825,342.727272727
2855,47109,5541,16,24.05,24.05,0.0810810810811,204.5,204.5,0.0220048899756,307.9375,307.9375,0.10290237467,13686.1111111,13686.1111111,0.10290237467,-65.79375,-2924.16666667
2855,47110,5546,20,30.7,30.7,0.042345276873,172.5,172.5,0.00289855072464,264.755,264.755,0.0394515684312,8825.16666667,8825.16666667,0.0394515684312,-16.43,-547.666666667
2855,47111,5540,16,29.05,29.05,0.101549053356,204.5,204.5,0.0366748166259,369.9125,369.9125,0.0651167505829,16440.5555556,16440.5555556,0.0651167505829,-15.025,-667.777777778
2855,47112,5542,20,40.0,40.0,0.0025,183.5,183.5,0.0190735694823,367.0175,367.0175,0.0215725408189,16311.8888889,16311.8888889,0.0215725408189,-18.2625,-811.666666667
2855,47114,5543,16,20.7,20.7,0.0966183574879,172.5,172.5,0.0144927536232,222.859375,222.859375,0.0822407628129,9004.41919192,9004.41919192,0.0822407628129,-9.90625,-400.252525253
2855,47115,5539,20,33.5,33.5,0.0985074626866,188.0,188.0,0.0478723404255,316.385,316.385,0.14569274776,14061.5555556,14061.5555556,0.14569274776,-63.435,-2819.33333333
2855,47117,5545,20,38.675,38.675,0.0239172592114,188.0,188.0,0.0159574468085,363.68375,363.68375,0.0398594933098,14694.2929293,14694.2929293,0.0398594933098,-11.0425,-446.161616162
2856,47107,5544,20,34.55,34.55,0.0159189580318,224.5,224.5,0.011135857461,387.8925,387.8925,0.027050020302,15672.4242424,15672.4242424,0.027050020302,-74.335,-3003.43434343
2856,47109,5541,16,20.4,20.4,0.0,213.0,213.0,0.0140845070423,271.575,271.575,0.0140845070423,12070.0,12070.0,0.0140845070423,-29.43125,-1308.05555556
2856,47110,5546,20,29.95,29.95,0.118530884808,189.5,189.5,0.0131926121372,283.3325,283.3325,0.10550325148,9444.41666667,9444.41666667,0.10550325148,-35.0075,-1166.91666667
2856,47111,5540,16,32.25,32.25,0.131782945736,217.0,217.0,0.0138248847926,436.59375,436.59375,0.118173359101,19404.1666667,19404.1666667,0.118173359101,-81.70625,-3631.38888889
2856,47112,5542,20,38.05,38.05,0.0591327201051,192.5,192.5,0.00779220779221,366.4,366.4,0.0668941048035,16284.4444444,16284.4444444,0.0668941048035,-17.645,-784.222222222
2856,47114,5543,16,21.1,21.1,0.0616113744076,184.0,184.0,0.0326086956522,243.1375,243.1375,0.0940311552105,9823.73737374,9823.73737374,0.0940311552105,-30.184375,-1219.57070707
2856,47115,5539,20,28.8,28.8,0.125,192.5,192.5,0.038961038961,275.85,275.85,0.0864600326264,12260.0,12260.0,0.0864600326264,-22.9,-1017.77777778
2856,47117,5545,20,44.875,44.875,0.0228412256267,209.0,209.0,0.0334928229665,468.585,468.585,0.0106597522328,18932.7272727,18932.7272727,0.0106597522328,-115.94375,-4684.5959596
2857,47107,5544,20,32.5,32.5,0.0338461538462,200.0,200.0,0.05,325.55,325.55,0.0837045000768,13153.5353535,13153.5353535,0.0837045000768,-11.9925,-484.545454545
2857,47109,5541,16,20.55,20.55,0.00243309002433,199.5,199.5,0.00250626566416,256.234375,256.234375,0.00493932556863,11388.1944444,11388.1944444,0.00493932556863,-14.090625,-626.25
2857,47110,5546,20,29.6,29.6,0.00675675675676,167.0,167.0,0.0059880239521,247.15,247.15,0.000768763908558,8238.33333333,8238.33333333,0.000768763908558,1.175,39.1666666667
2857,47111,5540,16,29.4,29.4,0.030612244898,205.5,205.5,0.0267639902676,377.915625,377.915625,0.0573292649649,16796.25,16796.25,0.0573292649649,-23.028125,-1023.47222222
2857,47112,5542,20,44.1,44.1,0.0657596371882,179.5,179.5,0.00278551532033,395.725,395.725,0.0629856592331,17587.7777778,17587.7777778,0.0629856592331,-46.97,-2087.55555556
2857,47114,5543,16,26.85,26.85,0.0800744878957,190.0,190.0,0.0263157894737,319.515625,319.515625,0.106166560712,12909.7222222,12909.7222222,0.106166560712,-106.5625,-4305.55555556
2857,47115,5539,20,32.05,32.05,0.0202808112324,180.5,180.5,0.00831024930748,289.2025,289.2025,0.0119725797668,12853.4444444,12853.4444444,0.0119725797668,-36.2525,-1611.22222222
2857,47117,5545,20,41.9,41.9,0.0238663484487,171.5,171.5,0.0320699708455,359.0175,359.0175,0.00820990620234,14505.7575758,14505.7575758,0.00820990620234,-6.37625,-257.626262626
2858,47107,5544,20,34.55,34.55,0.0593342981187,249.0,249.0,0.0160642570281,430.5575,430.5575,0.0753267565888,17396.2626263,17396.2626263,0.0753267565888,-117.0,-4727.27272727
2858,47109,5541,16,19.8,19.8,0.010101010101,210.5,210.5,0.00712589073634,260.5125,260.5125,0.0172256609568,11578.3333333,11578.3333333,0.0172256609568,-18.36875,-816.388888889
2858,47110,5546,20,30.45,30.45,0.00164203612479,220.5,220.5,0.00226757369615,335.7125,335.7125,0.0039095952638,11190.4166667,11190.4166667,0.0039095952638,-87.3875,-2912.91666667
2858,47111,5540,16,31.45,31.45,0.0810810810811,238.0,238.0,0.0168067226891,468.45625,468.45625,0.0977545928782,20820.2777778,20820.2777778,0.0977545928782,-113.56875,-5047.5
2858,47112,5542,20,37.15,37.15,0.0363391655451,212.5,212.5,0.0635294117647,395.63,395.63,0.0996385511715,17583.5555556,17583.5555556,0.0996385511715,-46.875,-2083.33333333
2858,47114,5543,16,26.3,26.3,0.0304182509506,197.5,197.5,0.0126582278481,324.765625,324.765625,0.0430598989656,13121.8434343,13121.8434343,0.0430598989656,-111.8125,-4517.67676768
2858,47115,5539,20,29.65,29.65,0.0994940978078,195.5,195.5,0.0434782608696,291.0825,291.0825,0.142356548401,12937.0,12937.0,0.142356548401,-38.1325,-1694.77777778
2858,47117,5545,20,38.725,38.725,0.0264686894771,216.0,216.0,0.0277777777778,418.5375,418.5375,0.0542066123107,16910.6060606,16910.6060606,0.0542066123107,-65.89625,-2662.47474747
2859,47107,5544,20,27.6,27.6,0.0398550724638,226.0,226.0,0.0132743362832,312.045,312.045,0.0531013155154,12607.8787879,12607.8787879,0.0531013155154,1.5125,61.1111111111
2859,47109,5541,16,23.05,23.05,0.0195227765727,184.0,184.0,0.0054347826087,265.046875,265.046875,0.0140894888876,11779.8611111,11779.8611111,0.0140894888876,-22.903125,-1017.91666667
2859,47110,5546,20,37.15,37.15,0.0659488559892,183.0,183.0,0.0491803278689,338.82,338.82,0.0168230919072,11294.0,11294.0,0.0168230919072,-90.495,-3016.5
2859,47111,5540,16,31.8,31.8,0.0251572327044,210.5,210.5,0.0451306413302,417.89375,417.89375,0.0199961114518,18573.0555556,18573.0555556,0.0199961114518,-63.00625,-2800.27777778
2859,47112,5542,20,41.6,41.6,0.00240384615385,184.0,184.0,0.0,382.72,382.72,0.00240384615385,17009.7777778,17009.7777778,0.00240384615385,-33.965,-1509.55555556
2859,47114,5543,16,20.45,20.45,0.110024449878,177.5,177.5,0.0140845070423,226.515625,226.515625,0.0960888459681,9152.14646465,9152.14646465,0.0960888459681,-13.5625,-547.97979798
2859,47115,5539,20,35.75,35.75,0.0237762237762,190.5,190.5,0.0341207349081,340.2425,340.2425,0.0103529100568,15121.8888889,15121.8888889,0.0103529100568,-87.2925,-3879.66666667
2859,47117,5545,20,41.35,41.35,0.00362756952842,194.0,194.0,0.020618556701,401.065,401.065,0.0169922581128,16204.6464646,16204.6464646,0.0169922581128,-48.42375,-1956.51515152
2860,47107,5544,20,40.1,40.1,0.0074812967581,205.0,205.0,0.0,411.025,411.025,0.0074812967581,16607.0707071,16607.0707071,0.0074812967581,-97.4675,-3938.08080808
2860,47109,5541,16,27.85,27.85,0.0412926391382,170.0,170.0,0.0176470588235,295.690625,295.690625,0.0236628232633,13141.8055556,13141.8055556,0.0236628232633,-53.546875,-2379.86111111
2860,47110,5546,20,34.5,34.5,0.0202898550725,181.5,181.5,0.030303030303,313.28,313.28,0.0505617977528,10442.6666667,10442.6666667,0.0505617977528,-64.955,-2165.16666667
2860,47111,5540,16,36.85,36.85,0.142469470828,182.0,182.0,0.0164835164835,420.153125,420.153125,0.158580577022,18673.4722222,18673.4722222,0.158580577022,-65.265625,-2900.69444444
2860,47112,5542,20,47.5,47.5,0.0505263157895,175.0,175.0,0.0457142857143,414.665,414.665,0.00482317051114,18429.5555556,18429.5555556,0.00482317051114,-65.91,-2929.33333333
2860,47114,5543,16,24.75,24.75,0.111111111111,176.0,176.0,0.0113636363636,271.90625,271.90625,0.0998735777497,10986.1111111,10986.1111111,0.0998735777497,-58.953125,-2381.94444444
2860,47115,5539,20,33.55,33.55,0.00745156482861,175.5,175.5,0.025641025641,294.345,294.345,0.0181929368598,13082.0,13082.0,0.0181929368598,-41.395,-1839.77777778
2860,47117,5545,20,50.525,50.525,0.00346363186541,172.5,172.5,0.00289855072464,435.77375,435.77375,0.000565086813972,17607.020202,17607.020202,0.000565086813972,-83.1325,-3358.88888889
2861,47107,5544,20,36.7,36.7,0.0108991825613,238.0,238.0,0.0294117647059,436.87,436.87,0.040298029162,17651.3131313,17651.3131313,0.040298029162,-123.3125,-4982.32323232
2861,47109,5541,16,18.05,18.05,0.0138504155125,190.5,190.5,0.0446194225722,215.040625,215.040625,0.0584337261855,9557.36111111,9557.36111111,0.0584337261855,27.103125,1204.58333333
2861,47110,5546,20,31.2,31.2,0.0576923076923,200.0,200.0,0.105,313.89,313.89,0.161712701902,10463.0,10463.0,0.161712701902,-65.565,-2185.5
2861,47111,5540,16,31.3,31.3,0.0862619808307,211.0,211.0,0.0473933649289,411.08125,411.08125,0.0390281726544,18270.2777778,18270.2777778,0.0390281726544,-56.19375,-2497.5
2861,47112,5542,20,36.1,36.1,0.0470914127424,186.5,186.5,0.0402144772118,335.995,335.995,0.0068899834819,14933.1111111,14933.1111111,0.0068899834819,12.76,567.111111111
2861,47114,5543,16,21.25,21.25,0.0164705882353,189.0,189.0,0.00529100529101,250.99375,250.99375,0.0111805572848,10141.1616162,10141.1616162,0.0111805572848,-38.040625,-1536.99494949
2861,47115,5539,20,33.75,33.75,0.125925925926,177.5,177.5,0.00845070422535,299.2125,299.2125,0.117600367632,13298.3333333,13298.3333333,0.117600367632,-46.2625,-2056.11111111
2861,47117,5545,20,40.65,40.65,0.0123001230012,184.5,184.5,0.0243902439024,374.88375,374.88375,0.0120937490622,15146.8181818,15146.8181818,0.0120937490622,-22.2425,-898.686868687
2862,47107,5544,20,25.05,25.05,0.0139720558882,237.0,237.0,0.0126582278481,296.79,296.79,0.00131406044678,11991.5151515,11991.5151515,0.00131406044678,16.7675,677.474747475
2862,47109,5541,16,17.75,17.75,0.0422535211268,219.5,219.5,0.0341685649203,243.15625,243.15625,0.00809664567536,10806.9444444,10806.9444444,0.00809664567536,-1.0125,-45.0
2862,47110,5546,20,26.45,26.45,0.0396975425331,189.5,189.5,0.0290237467018,250.325,250.325,0.0106861080595,8344.16666667,8344.16666667,0.0106861080595,-2.0,-66.6666666667
2862,47111,5540,16,23.65,23.65,0.116279069767,210.0,210.0,0.0190476190476,311.09375,311.09375,0.135027624309,13826.3888889,13826.3888889,0.135027624309,43.79375,1946.38888889
2862,47112,5542,20,30.85,30.85,0.0113452188006,189.5,189.5,0.0343007915567,292.4175,292.4175,0.045628254123,12996.3333333,12996.3333333,0.045628254123,56.3375,2503.88888889
2862,47114,5543,16,22.2,22.2,0.148648648649,171.5,171.5,0.0379008746356,239.296875,239.296875,0.185504407444,9668.56060606,9668.56060606,0.185504407444,-26.34375,-1064.39393939
2862,47115,5539,20,27.3,27.3,0.197802197802,187.5,187.5,0.056,258.7725,258.7725,0.251021650291,11501.0,11501.0,0.251021650291,-5.8225,-258.777777778
2862,47117,5545,20,31.125,31.125,0.0136546184739,215.0,215.0,0.0093023255814,334.63625,334.63625,0.0229540284413,13520.6565657,13520.6565657,0.0229540284413,18.005,727.474747475
2863,47107,5544,20,31.25,31.25,0.0208,225.5,225.5,0.0243902439024,352.165,352.165,0.00359206621896,14228.8888889,14228.8888889,0.00359206621896,-38.6075,-1559.8989899
2863,47109,5541,16,18.7,18.7,0.0267379679144,200.5,200.5,0.0374064837905,234.56875,234.56875,0.0640803602355,10425.2777778,10425.2777778,0.0640803602355,7.575,336.666666667
2863,47110,5546,20,29.25,29.25,0.0017094017094,199.0,199.0,0.00502512562814,291.04,291.04,0.00673446948873,9701.33333333,9701.33333333,0.00673446948873,-42.715,-1423.83333333
2863,47111,5540,16,33.25,33.25,0.0165413533835,210.5,210.5,0.021377672209,437.6,437.6,0.0379056215722,19448.8888889,19448.8888889,0.0379056215722,-82.7125,-3676.11111111
2863,47112,5542,20,32.7,32.7,0.0978593272171,200.5,200.5,0.0274314214464,328.6975,328.6975,0.124955316058,14608.7777778,14608.7777778,0.124955316058,20.0575,891.444444444
2863,47114,5543,16,21.9,21.9,0.155251141553,181.5,181.5,0.0192837465565,249.171875,249.171875,0.174013921114,10067.5505051,10067.5505051,0.174013921114,-36.21875,-1463.38383838
2863,47115,5539,20,35.55,35.55,0.0576652601969,198.5,198.5,0.0176322418136,353.1925,353.1925,0.0752210196989,15697.4444444,15697.4444444,0.0752210196989,-100.2425,-4455.22222222
2863,47117,5545,20,32.525,32.525,0.097617217525,195.5,195.5,0.0076726342711,317.69375,317.69375,0.0900120005508,12836.1111111,12836.1111111,0.0900120005508,34.9475,1412.02020202
2864,47107,5544,20,31.0,31.0,0.0838709677419,232.0,232.0,0.00431034482759,359.47,359.47,0.0795893954989,14524.040404,14524.040404,0.0795893954989,-45.9125,-1855.05050505
2864,47109,5541,16,21.85,21.85,0.0160183066362,186.0,186.0,0.010752688172,253.9625,253.9625,0.00526652556972,11287.2222222,11287.2222222,0.00526652556972,-11.81875,-525.277777778
2864,47110,5546,20,27.85,27.85,0.0377019748654,181.5,181.5,0.030303030303,253.0275,253.0275,0.0679273991957,8434.25,8434.25,0.0679273991957,-4.7025,-156.75
2864,47111,5540,16,30.25,30.25,0.127272727273,207.0,207.0,0.0434782608696,393.525,393.525,0.169811320755,17490.0,17490.0,0.169811320755,-38.6375,-1717.22222222
2864,47112,5542,20,39.3,39.3,0.0458015267176,195.5,195.5,0.00255754475703,384.2025,384.2025,0.0483534073828,17075.6666667,17075.6666667,0.0483534073828,-35.4475,-1575.44444444
2864,47114,5543,16,15.75,15.75,0.0730158730159,185.5,185.5,0.0242587601078,182.925,182.925,0.097102637693,7390.90909091,7390.90909091,0.097102637693,30.028125,1213.25757576
2864,47115,5539,20,27.6,27.6,0.0797101449275,176.5,176.5,0.042492917847,242.745,242.745,0.0373437145976,10788.6666667,10788.6666667,0.0373437145976,10.205,453.555555556
2864,47117,5545,20,42.075,42.075,0.00653594771242,191.0,191.0,0.0157068062827,401.8575,401.8575,0.0222404708137,16236.6666667,16236.6666667,0.0222404708137,-49.21625,-1988.53535354
2865,47107,5544,20,29.4,29.4,0.180272108844,263.5,263.5,0.00189753320683,387.4775,387.4775,0.182107348169,15655.6565657,15655.6565657,0.182107348169,-73.92,-2986.66666667
2865,47109,5541,16,16.6,16.6,0.078313253012,230.5,230.5,0.0108459869848,239.346875,239.346875,0.089083573788,10637.6388889,10637.6388889,0.089083573788,2.796875,124.305555556
2865,47110,5546,20,29.45,29.45,0.00169779286927,240.5,240.5,0.010395010395,354.13,354.13,0.00869737102194,11804.3333333,11804.3333333,0.00869737102194,-105.805,-3526.83333333
2865,47111,5540,16,28.0,28.0,0.025,239.5,239.5,0.0313152400835,419.453125,419.453125,0.0562711864407,18642.3611111,18642.3611111,0.0562711864407,-64.565625,-2869.58333333
2865,47112,5542,20,34.95,34.95,0.0929899856938,252.0,252.0,0.00396825396825,440.2075,440.2075,0.0890545935723,19564.7777778,19564.7777778,0.0890545935723,-91.4525,-4064.55555556
2865,47114,5543,16,15.45,15.45,0.0485436893204,196.5,196.5,0.00763358778626,189.815625,189.815625,0.0561564676248,7669.31818182,7669.31818182,0.0561564676248,23.1375,934.848484848
